id,name,cleanName,english_name,shortHand,country,continent,founded,image,flag_element,season,seasonClean,url,stadium_name,stadium_address,table_position,performance_rank,risk,season_format,competition_id,full_name,alt_names,official_sites.
147,Middlesbrough FC,Middlesbrough,Middlesbrough FC,middlesbrough-fc,England,,1876,https://cdn.footystats.org/img/teams/england-middlesbrough-fc.png,,2016/2017,,https://footystats.org/clubs/england/middlesbrough-fc,,,19,19,47,Domestic League,9,Middlesbrough FC,[],https://www.mfc.co.uk/
148,AFC Bournemouth,AFC Bournemouth,AFC Bournemouth,afc-bournemouth,England,,1899,https://cdn.footystats.org/img/teams/england-afc-bournemouth.png,,2016/2017,,https://footystats.org/clubs/england/afc-bournemouth,,,9,9,76,Domestic League,9,AFC Bournemouth,[],https://www.afcb.co.uk/
149,Manchester United FC,Manchester United,Manchester United FC,manchester-united-fc,England,,1878,https://cdn.footystats.org/img/teams/england-manchester-united-fc.png,,2016/2017,,https://footystats.org/clubs/england/manchester-united-fc,,,6,6,58,Domestic League,9,Manchester United FC,['Man Utd'],https://www.manutd.com/
150,Hull City AFC,Hull City,Hull City AFC,hull-city-afc,England,,1904,https://cdn.footystats.org/img/teams/england-hull-city-afc.png,,2016/2017,,https://footystats.org/clubs/england/hull-city-afc,,,18,18,84,Domestic League,9,Hull City AFC,[],https://www.hullcitytigers.com/
151,Liverpool FC,Liverpool,Liverpool FC,liverpool-fc,England,,1892,https://cdn.footystats.org/img/teams/england-liverpool-fc.png,,2016/2017,,https://footystats.org/clubs/england/liverpool-fc,,,4,4,84,Domestic League,9,Liverpool FC,[],https://www.liverpoolfc.com/
152,Chelsea FC,Chelsea,Chelsea FC,chelsea-fc,England,,1905,https://cdn.footystats.org/img/teams/england-chelsea-fc.png,,2016/2017,,https://footystats.org/clubs/england/chelsea-fc,,,1,1,76,Domestic League,9,Chelsea FC,[],https://www.chelseafc.com/en
153,West Ham United FC,West Ham United,West Ham United FC,west-ham-united-fc,England,,1895,https://cdn.footystats.org/img/teams/england-west-ham-united-fc.png,,2016/2017,,https://footystats.org/clubs/england/west-ham-united-fc,,,11,11,82,Domestic League,9,West Ham United FC,[],https://www.whufc.com/
154,Swansea City AFC,Swansea City,Swansea City AFC,swansea-city-afc,Wales,,1912,https://cdn.footystats.org/img/teams/wales-swansea-city-afc.png,,2016/2017,,https://footystats.org/clubs/wales/swansea-city-afc,,,15,15,68,Domestic League,9,Swansea City AFC,['Swansea'],https://www.swanseacity.com/
155,Watford FC,Watford,Watford FC,watford-fc,England,,1881,https://cdn.footystats.org/img/teams/england-watford-fc.png,,2016/2017,,https://footystats.org/clubs/england/watford-fc,,,17,17,74,Domestic League,9,Watford FC,[],http://www.watfordfc.com/
156,Sunderland AFC,Sunderland,Sunderland AFC,sunderland-afc,England,,1879,https://cdn.footystats.org/img/teams/england-sunderland-afc.png,,2016/2017,,https://footystats.org/clubs/england/sunderland-afc,,,20,20,68,Domestic League,9,Sunderland AFC,[],https://www.safc.com/
